ref_area.label;source.label;indicator.label;sex.label;classif1.label;classif2.label;time;obs_value;obs_status.label;note_classif.label;note_indicator.label;note_source.label;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: 2021 PPP $;2017;184.737;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2017;66.119;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2017;29437.219;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2017;98.909;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2017;35.4;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2017;55392.697;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2017;186.12;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2017;66.613;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2017;34099.954;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2017;114.576;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2017;41.008;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2017;20139.758;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2017;67.67;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2017;24.219;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2017;34396.766;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2017;115.573;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;LFS - Labour Force Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2017;41.364;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2014;60387.79;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2014;225.57;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2014;88.488;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: Local currency;2014;35302.632;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2014;131.868;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2014;51.73;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: Local currency;2014;61164.812;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2014;228.472;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2014;89.627;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: Local currency;2014;68202.166;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: 2021 PPP $;2014;254.759;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2014;99.939;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2014;38694.992;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2014;144.539;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2014;56.701;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2014;69172.149;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2014;258.382;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2014;101.36;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2014;47486.984;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2014;177.381;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2014;69.584;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2014;28726.131;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2014;107.302;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2014;42.093;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2014;48009.627;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2014;179.333;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Rwanda;HIES - Integrated Household Survey on Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2014;70.35;Break in series;;Currency: RWA - Rwandan franc (RWF) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2022;155379.238;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;692.78;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;284.182;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;104686.052;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;466.758;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;191.467;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;155811.437;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;694.708;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;284.973;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: Local currency;2022;170748.426;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;761.306;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;312.292;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;108089.776;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;481.934;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;197.692;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;171346.332;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;763.972;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;313.386;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2022;68495.762;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;305.398;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;125.276;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;39960.386;Unreliable;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;178.169;Unreliable;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;73.086;Unreliable;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;68576.17;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;305.757;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Sudan;LFS - Labor Market Panel Survey;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;125.423;Break in series;;Currency: SDN - Sudanese pound (SDG) | Break in series: Methodology revised;Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: Local currency;2022;123334.164;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;535.932;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;197.727;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;105560.664;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;458.7;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;169.233;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;123516.199;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;536.723;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Total;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;198.019;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: Local currency;2022;140155.948;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;609.029;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;224.695;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;121805.91;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;529.292;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;195.277;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;140364.657;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;609.936;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Male;Disability status (Aggregate): Persons without disability;Currency: U.S. dollars;2022;225.03;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: Local currency;2022;89516.111;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: 2021 PPP $;2022;388.98;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Total;Currency: U.S. dollars;2022;143.511;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: Local currency;2022;59134.609;Unreliable;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: 2021 PPP $;2022;256.962;Unreliable;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons with disability;Currency: U.S. dollars;2022;94.804;Unreliable;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: Local currency;2022;89758.377;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
Senegal;HIES - Harmonized Survey on Household Living Conditions;Average monthly earnings of employees by sex and disability status;Sex: Female;Disability status (Aggregate): Persons without disability;Currency: 2021 PPP $;2022;390.033;;;Currency: SEN - West African CFA franc (XOF);Repository: ILO-STATISTICS - Micro data processing;
